X,Y,OBJECTID,HECTOMETER,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,ROTATIE
4.72812516945742,51.4749132631628,4763941,"82,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.56861252957279,51.3153461212609,4763942,61,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.47544729081168,51.2676118687138,4763943,"52,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),5.96009493
4.54552393359404,51.3046795897509,4763944,59,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.4655305328756,51.2685498842429,4763945,"51,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),5.96009493
4.7219588347809,51.4610568124264,4763946,"80,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.71849190723712,51.4532624158994,4763947,80,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.71271630418275,51.4402715012005,4763948,"78,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.71117671023174,51.4368072148784,4763949,"78,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.46392983745256,51.268662038291,4763950,"51,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-0.90867559
4.50800994750853,51.2811473045825,4763951,"55,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-60.07482403
4.52430758466439,51.293985987702,4763952,"57,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.72003260853208,51.4567266040237,4763953,"80,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.66168125669166,51.3826149161503,4763954,71,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.43666105466134,51.2667093103893,4763955,"49,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-12.11479326
4.51321989657812,51.2867231814289,4763956,56,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-49.36466016
4.71772162973761,51.4515303094989,4763957,"79,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.69786434819794,51.4114622617973,4763958,"75,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-61.48950243
4.48370621114713,51.2672450074461,4763959,"52,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-5.02914054
4.71425614539576,51.4437357759436,4763960,"78,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.51085298670876,51.2842695309976,4763961,"55,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-60.07482403
4.72619779018991,51.4705831675346,4763962,82,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.56399394793299,51.3132131743637,4763963,"60,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.70694399200034,51.4272803141652,4763964,77,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.44816793152528,51.2679493510905,4763965,"50,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-2.56111248
4.70540527131307,51.4238159505142,4763966,"76,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.45387727037294,51.2682641504816,4763967,"50,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-2.56111248
4.70578992257655,51.4246820365748,4763968,"76,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.73236670859265,51.484439389932,4763969,"83,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.60818173548449,51.3370268851372,4763970,"64,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-50.84867452
4.66076599292459,51.3819221413348,4763971,"70,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.54667810011076,51.3052130281431,4763972,"59,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.71233139094349,51.4394054383381,4763973,"78,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.50023167847283,51.2736083192753,4763974,"54,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-60.07482403
4.68903440188202,51.4034537937534,4763975,74,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.59222805972989,51.3268445717969,4763976,"63,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-45.20369936
4.63790375654881,51.3623222843772,4763977,"68,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.57438635628615,51.3180120325023,4763978,"61,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.70655928285177,51.4264142228946,4763979,"76,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.46695019857105,51.2684282943483,4763980,"51,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),5.96009493
4.70809819250194,51.4298785711775,4763981,"77,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.70251542604322,51.4179214229336,4763982,"75,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-67.38322814
4.61428872793866,51.3419562517219,4763983,"65,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.4567338449736,51.2684049738923,4763984,"50,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-2.56111248
4.53744546468204,51.300945228572,4763985,"58,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.73005292787866,51.4792433443905,4763986,83,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.65562884661126,51.3775936797466,4763987,"70,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.54090750800699,51.3025457400231,4763988,"58,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.53300598423801,51.2986692901395,4763989,"57,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.45102258375099,51.2681067857228,4763990,"50,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-2.56111248
4.67724496361272,51.3943908662455,4763991,"72,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.64381079425618,51.3674130477066,4763992,"68,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.71310124610115,51.4411375808317,4763993,"78,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.72581235255458,51.4697171319001,4763994,"81,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.42977510975788,51.2640865710246,4763995,49,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-52.42010101
4.6899194745735,51.4041619642967,4763996,"74,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.69855206204729,51.4122515645977,4763997,"75,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-61.48950243
4.57323154269868,51.3174788767012,4763998,"61,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.47956875948865,51.2672834211902,4763999,"52,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),0.68419651
4.48993150599325,51.2682823836149,4764000,"53,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-29.09418463
4.71502614634223,51.4454678965379,4764001,"79,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.52642057431927,51.2952011992357,4764002,"57,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.5043340876527,51.2772931106134,4764003,"54,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-60.07482403
4.53522082867152,51.2998111867466,4764004,"58,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.67358218591353,51.3916202380383,4764005,"72,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.50729926242042,51.2803667418141,4764006,"55,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-60.07482403
4.7223441122473,51.461922851954,4764007,81,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.71387115964844,51.4428697091737,4764008,"78,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.47688373151881,51.267463843013,4764009,"52,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),6.8327626
4.72735417680713,51.4731812306191,4764010,"82,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.61597481813341,51.3434111327121,4764011,"65,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.72966734410812,51.4783773307266,4764012,"82,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.55706688390555,51.3100134254473,4764013,60,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.60912719403007,51.3377030786855,4764014,"64,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-50.84867452
4.57900590860511,51.3201445598072,4764015,"61,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.63115445889405,51.3565039054051,4764016,"67,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.48237940000024,51.2671814733291,4764017,"52,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-1.23581622
4.62019052031566,51.3470482154929,4764018,"66,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.6958013490743,51.4090943380967,4764019,"74,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-61.48950243
4.68090817155938,51.3971613796873,4764020,"73,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.7315953946322,51.4827073859703,4764021,"83,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.67083540863465,51.3895421984729,4764022,72,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.58905726885687,51.3250211393668,4764023,"62,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-45.20369936
4.56514854569633,51.313746430389,4764024,"60,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.61344573000847,51.3412288156502,4764025,"65,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.70617460262916,51.4255481304204,4764026,"76,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.59011416630471,51.3256289566972,4764027,"62,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-45.20369936
4.48744211882595,51.2675693298183,4764028,"53,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-24.17320753
4.48646131783033,51.2674204227179,4764029,53,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-8.7014913
4.53411339970908,51.2992402482321,4764030,58,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.65816196120687,51.3797750935163,4764031,"70,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.63368523707789,51.3586858397107,4764032,"67,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.67175097806781,51.3902348855221,4764033,"72,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.65056332845047,51.3732306966274,4764034,"69,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.66351186782038,51.3840004263268,4764035,"71,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.69717665810955,51.4106729549488,4764036,75,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-61.48950243
4.72157355751175,51.4601907715216,4764037,"80,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.7008910370324,51.4154234441116,4764038,"75,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-67.38322814
4.51156380689645,51.2850500813266,4764039,"55,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-60.07482403
4.4437527448103,51.2676639086133,4764040,50,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-7.97656436
4.6100726805428,51.3383792645959,4764041,"64,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-50.84867452
4.60250957130714,51.3329695724699,4764042,"64,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-50.84867452
4.72041782759843,51.4575926411195,4764043,"80,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.51700658893994,51.289501827802,4764044,"56,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-45.74904104
4.65225172693216,51.3746850546889,4764045,"69,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.68814935665261,51.4027456165143,4764046,"73,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.4595948825312,51.2685073875313,4764047,"51,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-2.56111248
4.53189861042833,51.2980983396432,4764048,"57,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.68637936294487,51.401329242037,4764049,"73,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.7196474185655,51.4558605567276,4764050,"80,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.62693701299456,51.3528672175332,4764051,"66,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.71156157965406,51.4376732905996,4764052,"78,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.72851069468465,51.4757792910102,4764053,"82,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.43228558107118,51.2654860660439,4764054,"49,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-32.46654327
4.59962757932331,51.3310989373239,4764055,"63,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-45.20369936
4.57554121101682,51.3185451859844,4764056,"61,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.71656633718852,51.4489321402824,4764057,"79,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.64212293284346,51.3659585768767,4764058,"68,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.56630318475816,51.3142796751128,4764059,"60,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.67541351912063,51.3930055709689,4764060,"72,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.42814970935726,51.2626060802602,4764061,"48,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-52.42010101
4.46978953595497,51.268185080739,4764062,"51,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),5.96009493
4.70963733485278,51.433342907835,4764063,"77,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.70925252383867,51.4324768255829,4764064,"77,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.59751329225973,51.3298834559428,4764065,"63,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-45.20369936
4.5720767418878,51.3169457004053,4764066,"61,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.7003496229982,51.4145907825198,4764067,"75,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-67.38322814
4.61766101574156,51.344865980428,4764068,"65,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.64043519320177,51.3645040817982,4764069,"68,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.71579621981567,51.4472000210359,4764070,"79,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.47819643904154,51.2673334318933,4764071,"52,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),2.90178617
4.66625797829528,51.3860786467878,4764072,"71,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.55937579742943,51.3110800540207,4764073,"60,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.72427077595483,51.4662530304843,4764074,"81,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.64634279483033,51.3695947173386,4764075,"69,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.50658858735807,51.2795861656435,4764076,"55,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-60.07482403
4.69980821430404,51.4137581183253,4764077,"75,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-67.38322814
4.64803092481941,51.3710491273012,4764078,"69,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.72388541115602,51.465386997354,4764079,"81,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.55591247466263,51.3094800986074,4764080,"59,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.60156432269467,51.3322933345558,4764081,64,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-50.84867452
4.70348217632535,51.4194854556331,4764082,"76,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.67632922747302,51.3936982221907,4764083,"72,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.65985186379443,51.3812302112339,4764084,"70,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.61091686899078,51.3390464348727,4764085,65,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.68457183856155,51.3999317785074,4764086,"73,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.60068475793902,51.3317066591416,4764087,"63,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-45.20369936
4.70463598393702,51.4220837563878,4764088,"76,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.56168481877077,51.3121466369942,4764089,"60,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.51607568522443,51.2888182852968,4764090,"56,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-45.74904104
4.59645618381113,51.3292756963803,4764091,"63,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-45.20369936
4.71194647801794,51.438539365114,4764092,"78,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.51421396116919,51.2874511780911,4764093,"56,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-45.74904104
4.63959134929982,51.3637768250402,4764094,"68,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.62356354501829,51.3499577560818,4764095,"66,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.69648899178082,51.4098836440524,4764096,"74,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-61.48950243
4.61260274484383,51.3405013554369,4764097,"65,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.59434207980551,51.3280601577824,4764098,"63,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-45.20369936
4.66259654837085,51.3833076748184,4764099,"71,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.6252502252737,51.3514125034544,4764100,"66,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.44524875431592,51.2677886362384,4764101,"50,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-5.02674915
4.5953991176719,51.3286679363511,4764102,"63,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-45.20369936
4.5221946931139,51.2927707289196,4764103,"56,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.64718683936035,51.3703219163301,4764104,"69,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.49227714718148,51.2690260283021,4764105,"53,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-37.68601617
4.52536406545774,51.2945935982384,4764106,"57,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.44674060587016,51.2678706029772,4764107,"50,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-2.56111248
4.50943141873233,51.2827084264043,4764108,"55,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-60.07482403
4.70386676911228,51.4203515571991,4764109,"76,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.53632828529499,51.3003821147753,4764110,"58,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.50269304194275,51.2758192130819,4764111,"54,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-60.07482403
4.59117110605481,51.3262367735648,4764112,63,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-45.20369936
4.58700674285634,51.3238439071117,4764113,"62,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-41.85338484
4.67999233862743,51.396468764392,4764114,73,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.62946740284168,51.3550492521056,4764115,"67,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.71464114571037,51.4446018414221,4764116,79,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.72542694364463,51.4688511130263,4764117,"81,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.71348620284993,51.4420036411956,4764118,"78,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.55129506468712,51.3073466499987,4764119,"59,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.69513674797377,51.4083282843193,4764120,"74,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-57.57124711
4.57092198221851,51.3164125217919,4764121,"61,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.54898652849788,51.3062798618609,4764122,"59,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.73275239462241,51.4853053944968,4764123,"83,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.52968394629018,51.2969563802353,4764124,"57,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.57785098717626,51.3196114496373,4764125,"61,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.60345487642052,51.3336458119311,4764126,"64,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-50.84867452
4.72272941868916,51.4627888902681,4764127,"81,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.58362589215173,51.3222769135522,4764128,"62,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.71002216042301,51.4342089887979,4764129,"77,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.66717342320217,51.3867713697411,4764130,"71,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.70848295985377,51.4307446572958,4764131,"77,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.65140750714983,51.3739578741638,4764132,"69,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.62187697191836,51.3485029933953,4764133,"66,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.49123361983305,51.2686575041824,4764134,"53,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-29.09418463
4.70502062048707,51.4229498451063,4764135,"76,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.69923979979446,51.4130408543613,4764136,"75,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-61.48950243
4.48862941355841,51.267907248522,4764137,"53,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-29.09418463
4.63199801999783,51.3572312228893,4764138,"67,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.71040698630331,51.4350750593999,4764139,"77,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.43943852004273,51.2671041387135,4764140,"49,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-12.11538005
4.72889623477394,51.4766452995827,4764141,"82,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.5824708630327,51.3217438400342,4764142,"62,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.4994112813962,51.2728713492178,4764143,"54,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-60.07482403
4.72311473971892,51.4636549272866,4764144,"81,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.49870557058989,51.2722584279795,4764145,"54,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-51.46419479
4.6653425898927,51.3853859168504,4764146,"71,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.62103373278119,51.3477756029871,4764147,"66,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.65309595936622,51.3754122200449,4764148,70,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.4726200055855,51.2679050432281,4764149,52,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),5.96009493
4.62440687883384,51.3506851373471,4764150,"66,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.51227463711527,51.2858306182519,4764151,"55,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-60.07482403
4.72118830908422,51.4593247383919,4764152,"80,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.7312097525629,51.4818413685165,4764153,"83,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.42896239644177,51.2633463284568,4764154,"48,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-52.42010101
4.60534552748627,51.3349982676587,4764155,"64,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-50.84867452
4.44959524805735,51.2680280726035,4764156,"50,4",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-2.56111248
4.67907651911897,51.3957761418407,4764157,"72,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.5307912646139,51.297527360687,4764158,"57,7",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.56283936262235,51.312679915823,4764159,"60,5",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.607236304905,51.3363506839517,4764160,"64,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-50.84867452
4.43368538152104,51.2660942351464,4764161,"49,3",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-21.99989458
4.70771345394682,51.4290124928428,4764162,"77,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.45530460678812,51.2683428109939,4764163,"50,8",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-2.56111248
4.61175980068772,51.3397738982373,4764164,"65,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.71541117566136,51.446333968421,4764165,"79,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-74.63060602
4.69080456035753,51.404870128058,4764166,"74,2",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.55822133427946,51.3105467499787,4764167,"60,1",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-38.13248488
4.64127904959669,51.3652313323798,4764168,"68,6",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-53.68021347
4.48503596677134,51.2673287300499,4764169,"52,9",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),-8.7014913
